RareDropTable=false
20268, 1, 5, 0
20266, 1, 1, 0
1127, 1, 1, 2
1079, 1, 1, 2
1149, 1, 1, 3
27157, 1, 1, 3
27161, 1, 1, 3
27159, 1, 1, 3
27165, 1, 1, 3
27163, 1, 1, 3
1305, 1, 1, 2
1319, 1, 1, 2
27168, 1, 1, 3
27170, 1, 1, 3
209, 14, 30, 2
211, 8, 20, 2
2485, 5, 10, 2
219, 3, 3, 2
5302, 2, 3, 2
5304, 1, 1, 3
1515, 60, 60, 2
1517, 200, 200, 2
1513, 40, 40, 2
453, 80, 80, 1
447, 40, 40, 2
2359, 20, 20, 2
451, 5, 5, 2
1619, 10, 20, 2
2361, 25, 25, 2
2363, 4, 4, 2
995, 20000, 45000, 2
20268, 30, 60, 2
2366, 1, 1, 2
1753, 30, 30, 2
1749, 15, 15, 2
1747, 10, 10, 2
