RareDropTable=true
532, 1, 1, 0
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
447, 1, 1, 3
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
-1, 1, 1, 1
7902, 1, 1, 1
554, 5, 32, 1
1971, 1, 1, 1
946, 1, 1, 1
1831, 2, 2, 2
1829, 2, 2, 2
1827, 2, 2, 2
1825, 2, 2, 2
1823, 2, 2, 2
4095, 1, 1, 3
12988, 1, 1, 3
561, 5, 5, 3
10976, 1, 1, 3
10977, 1, 1, 3
