RareDropTable=true
20268, 1, 1, 0
212, 5, 5, 1
218, 5, 5, 1
210, 5, 5, 1
216, 5, 5, 1
2486, 5, 5, 1
560, 75, 75, 1
565, 60, 75, 1
563, 25, 25, 1
1127, 1, 1, 2
1201, 1, 1, 2
1163, 1, 1, 2
27163, 1, 1, 3
27165, 1, 1, 3
27157, 1, 1, 3
27159, 1, 1, 3
27161, 1, 1, 3
1289, 1, 1, 2
1373, 1, 1, 2
27170, 1, 1, 3
27168, 1, 1, 3
5298, 3, 3, 1
5301, 3, 3, 1
5296, 3, 3, 1
995, 10000, 12000, 2
2362, 8, 8, 2
1443, 6, 6, 2
1618, 8, 8, 2
6571, 1, 1, 3
5315, 1, 1, 3
31466, 1, 1, 3
18778, 1, 1, 3
2722, 1, 1, 3
19043, 1, 1, 3
