RareDropTable=false
21359, 1, 2, 0
21358, 1, 2, 0
3050, 1, 1, 1
12175, 1, 1, 1
212, 1, 1, 1
214, 1, 1, 1
14837, 1, 1, 1
216, 1, 1, 2
208, 1, 1, 2
210, 1, 1, 2
2486, 1, 1, 2
218, 1, 1, 2
3052, 1, 1, 2
220, 1, 1, 3
19927, 1, 1, 1
19932, 1, 1, 1
19922, 1, 1, 1
5294, 1, 1, 1
5280, 1, 1, 1
5292, 1, 1, 2
5293, 1, 1, 2
5296, 1, 1, 2
12176, 1, 1, 2
5297, 1, 1, 2
14870, 1, 1, 2
5298, 1, 1, 2
5299, 1, 1, 2
5301, 1, 1, 2
5295, 1, 1, 2
5300, 1, 1, 2
5302, 1, 1, 2
5303, 1, 1, 2
5282, 1, 1, 2
21620, 4, 4, 2
5104, 1, 1, 2
5321, 1, 1, 2
5323, 1, 1, 2
5105, 1, 1, 2
5100, 1, 1, 2
5304, 1, 1, 3
5311, 1, 1, 3
5106, 1, 1, 3
5281, 1, 1, 3
21376, 1, 1, 1
21377, 1, 1, 2
21378, 1, 1, 2
21379, 1, 1, 2
21380, 1, 1, 2
21381, 1, 1, 2
21382, 1, 1, 2
21383, 1, 1, 2
21385, 1, 1, 2
21384, 1, 1, 3
21387, 1, 1, 3
21386, 1, 1, 3
21388, 1, 1, 3
8836, 7, 17, 1
1516, 13, 17, 2
1514, 3, 10, 2
19967, 1, 1, 2
2722, 1, 1, 3
18778, 1, 1, 4
