RareDropTable=true
1369, 1, 1, 1
1373, 1, 1, 3
15486, 1, 1, 3
995, 200, 660, 1
385, 1, 3, 1
6694, 5, 9, 1
163, 1, 1, 1
1514, 5, 5, 1
2364, 1, 1, 1
995, 4400, 8000, 2
200, 2, 2, 1
202, 2, 2, 2
204, 2, 2, 2
206, 2, 2, 2
208, 2, 2, 2
210, 2, 2, 2
212, 2, 2, 2
214, 2, 2, 3
216, 1, 1, 3
2486, 1, 1, 3
218, 1, 1, 2
1445, 3, 3, 1
1444, 1, 1, 2
1440, 1, 1, 3
1448, 1, 1, 3
1442, 1, 1, 3
1446, 1, 1, 3
1438, 1, 1, 3
1454, 1, 1, 3
1452, 1, 1, 3
565, 15, 15, 1
560, 20, 20, 1
5297, 1, 1, 3
5293, 1, 1, 3
5321, 1, 1, 2
5280, 1, 1, 3
5295, 1, 1, 3
5106, 1, 1, 3
5299, 1, 1, 1
5296, 1, 1, 3
5292, 1, 1, 3
5104, 1, 1, 2
5294, 1, 1, 2
5311, 1, 1, 2
5281, 1, 1, 3
5302, 1, 1, 3
5300, 1, 1, 3
5105, 1, 1, 3
5282, 1, 1, 3
5323, 1, 1, 2
5100, 1, 1, 2
5314, 1, 1, 3
12176, 1, 1, 3
5303, 1, 1, 3
5298, 1, 1, 3
5315, 1, 1, 4
2722, 1, 1, 2
19043, 1, 1, 3
18778, 1, 1, 4
18757, 1, 1, 4
