RareDropTable=true
532, 1, 1, 0
1363, 1, 1, 1
1067, 1, 1, 1
1309, 1, 1, 1
1353, 1, 1, 1
1281, 1, 1, 1
1195, 1, 1, 1
890, 5, 5, 2
1181, 1, 1, 2
1428, 1, 1, 3
555, 12, 12, 1
558, 24, 24, 1
559, 37, 37, 1
564, 2, 4, 1
563, 3, 3, 2
561, 6, 6, 2
560, 2, 4, 3
565, 2, 4, 3
5292, 1, 1, 1
5293, 1, 1, 1
5323, 1, 1, 2
5294, 1, 1, 2
5100, 1, 1, 2
5295, 1, 1, 2
5321, 1, 1, 2
5104, 1, 1, 2
5105, 1, 1, 3
5296, 1, 1, 3
5297, 1, 1, 3
5298, 1, 1, 3
5301, 1, 1, 3
5302, 1, 1, 3
5303, 1, 1, 3
5311, 1, 1, 3
5282, 1, 1, 3
5280, 1, 1, 3
5281, 1, 1, 3
12176, 1, 1, 4
5299, 1, 1, 4
5106, 1, 1, 4
995, 8, 450, 1
1963, 1, 1, 2
1993, 1, 1, 2
447, 1, 1, 2
15173, 1, 1, 1
7875, 1, 1, 1
10976, 1, 1, 3
10977, 1, 1, 3
2801, 1, 1, 3
-1, 1, 1, 1
18778, 1, 1, 4
