RareDropTable=true
532, 1, 1, 0
1111, 1, 1, 1
1183, 1, 1, 1
1213, 1, 1, 1
1147, 1, 1, 1
1432, 1, 1, 1
1303, 1, 1, 2
24315, 1, 1, 3
199, 1, 1, 2
201, 1, 1, 2
203, 1, 1, 2
205, 1, 1, 2
207, 1, 1, 3
209, 1, 1, 3
211, 1, 1, 3
213, 1, 1, 3
215, 1, 1, 4
2485, 1, 1, 4
217, 1, 1, 4
21621, 2, 2, 1
5281, 1, 1, 3
5280, 1, 1, 3
5106, 1, 1, 3
5296, 1, 1, 2
5297, 1, 1, 3
5298, 1, 1, 3
5299, 1, 1, 3
5300, 1, 1, 4
5301, 1, 1, 4
5302, 1, 1, 4
5303, 1, 1, 4
5304, 1, 1, 4
1780, 50, 100, 1
451, 1, 1, 1
450, 3, 3, 1
24372, 1, 1, 2
995, 5000, 5000, 1
6689, 1, 1, 1
385, 2, 2, 1
10976, 1, 1, 3
10977, 1, 1, 3
2722, 1, 1, 3
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
18757, 1, 1, 4
18778, 1, 1, 4
