RareDropTable=false
526, 1, 1, 0
5318, 4, 6, 1
5319, 4, 4, 1
5324, 4, 4, 2
5322, 3, 4, 2
5320, 1, 1, 1
5323, 1, 4, 3
5321, 2, 4, 3
556, 6, 6, 1
557, 3, 6, 1
554, 2, 2, 1
1446, 1, 1, 2
1458, 1, 1, 2
565, 1, 4, 3
561, 1, 1, 3
562, 1, 2, 3
1203, 1, 1, 1
1339, 1, 1, 3
884, 1, 2, 1
9140, 2, 18, 1
882, 1, 5, 2
886, 1, 11, 2
199, 1, 1, 3
995, 1, 25, 1
1987, 3, 3, 1
2347, 1, 1, 2
1947, 1, 4, 3
440, 1, 1, 3
2801, 1, 1, 3
1115, 1, 1, 3
2353, 1, 1, 3
2434, 1, 1, 3
14255, 1, 1, 3
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
18778, 1, 1, 4
