RareDropTable=true
526, 1, 1, 0
1237, 1, 1, 1
826, 5, 5, 1
1207, 1, 1, 1
1279, 1, 1, 1
1293, 1, 1, 2
1239, 1, 1, 2
1241, 1, 1, 2
1295, 1, 1, 2
30318, 1, 1, 1
30312, 1, 1, 1
30315, 1, 1, 1
30306, 1, 1, 1
30309, 1, 1, 1
30321, 1, 1, 1
555, 2, 2, 2
559, 6, 6, 2
554, 7, 7, 2
564, 2, 2, 2
562, 3, 3, 2
561, 4, 4, 2
563, 2, 2, 2
5318, 4, 8, 1
5319, 4, 4, 1
5324, 4, 4, 1
5320, 3, 3, 1
5323, 1, 2, 1
5294, 1, 1, 1
5293, 1, 1, 1
5322, 3, 3, 2
5321, 1, 2, 2
5306, 1, 1, 2
5311, 1, 1, 2
5104, 1, 1, 2
5105, 1, 2, 2
5106, 1, 1, 2
5282, 1, 1, 2
5280, 1, 1, 2
5281, 1, 1, 2
5100, 1, 1, 2
5296, 1, 1, 2
12176, 1, 1, 2
5292, 1, 1, 2
5297, 1, 1, 2
5299, 1, 1, 2
5301, 1, 1, 3
5303, 1, 1, 3
5295, 1, 1, 3
5302, 1, 1, 3
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
211, 1, 1, 2
209, 1, 1, 2
207, 1, 1, 3
213, 1, 1, 3
215, 1, 1, 3
2485, 1, 1, 3
217, 1, 1, 3
18778, 1, 1, 4
225, 1, 1, 1
288, 1, 1, 3
1987, 1, 3, 2
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
6306, 15, 15, 2
