RareDropTable=true
536, 1, 1, 0
1749, 1, 1, 0
1315, 1, 1, 1
828, 20, 20, 1
1355, 1, 1, 1
1197, 1, 1, 2
1123, 1, 1, 2
1369, 1, 1, 2
892, 4, 4, 2
811, 8, 8, 2
1303, 1, 1, 2
563, 4, 4, 2
560, 5, 5, 2
565, 2, 2, 2
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 2
2485, 1, 1, 2
217, 1, 1, 2
995, 30, 690, 1
18641, 1, 1, 1
1897, 3, 3, 2
2361, 1, 1, 2
15149, 1, 1, 2
2722, 1, 1, 2
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
12477, 1, 1, 3
18778, 1, 1, 4
