RareDropTable=false
532, 1, 1, 0
526, 3, 3, 0
14870, 1, 1, 1
5324, 10, 29, 1
5101, 1, 1, 3
5318, 4, 4, 3
5319, 4, 4, 3
5322, 3, 3, 3
5321, 1, 2, 3
5096, 1, 1, 3
5097, 1, 4, 3
5099, 1, 1, 3
5103, 1, 1, 3
5308, 1, 3, 3
5305, 2, 4, 3
5323, 1, 2, 3
5098, 1, 2, 3
5309, 1, 2, 3
5307, 1, 2, 3
5320, 1, 4, 3
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 3
207, 1, 1, 3
209, 1, 1, 3
211, 1, 1, 3
213, 1, 1, 3
215, 1, 1, 3
2485, 1, 1, 3
217, 1, 1, 3
14836, 1, 1, 3
2150, 1, 1, 1
2114, 1, 1, 1
1966, 16, 101, 1
2253, 1, 1, 2
2217, 1, 1, 3
2064, 1, 1, 3
1458, 1, 1, 3
561, 1, 3, 1
557, 10, 14, 2
566, 5, 11, 3
886, 12, 23, 1
888, 6, 13, 2
626, 1, 1, 2
646, 1, 1, 2
636, 1, 1, 2
7939, 1, 3, 2
10995, 1, 3, 3
10977, 1, 1, 3
10976, 1, 1, 3
6333, 1, 4, 2
6332, 1, 4, 2
15185, 1, 1, 2
