RareDropTable=false
526, 1, 1, 0
556, 18, 18, 1
558, 40, 40, 1
555, 8, 8, 1
557, 8, 8, 1
554, 8, 8, 1
1438, 1, 1, 2
1448, 1, 1, 2
1440, 1, 1, 2
1442, 1, 1, 2
1444, 1, 1, 3
1422, 1, 1, 1
841, 1, 1, 1
1389, 1, 1, 1
882, 40, 40, 1
1379, 1, 1, 1
19830, 1, 1, 2
1381, 1, 1, 2
1061, 1, 1, 1
1129, 1, 1, 1
1059, 1, 1, 1
1167, 1, 1, 1
1139, 1, 1, 1
1103, 1, 1, 1
1173, 1, 1, 1
1673, 1, 1, 1
1654, 1, 1, 1
1718, 1, 1, 1
1635, 1, 1, 2
1729, 1, 1, 3
1727, 1, 1, 3
436, 1, 1, 2
438, 2, 2, 2
2349, 1, 1, 2
2351, 1, 1, 2
995, 250, 300, 1
1734, 65, 65, 1
313, 80, 80, 1
314, 15, 30, 1
1741, 1, 1, 1
15594, 1, 1, 2
