RareDropTable=true
536, 1, 1, 0
1753, 1, 1, 0
1069, 1, 1, 1
1161, 1, 1, 1
1197, 1, 1, 2
1365, 1, 1, 1
1355, 1, 1, 3
1243, 1, 1, 2
1213, 1, 1, 2
555, 75, 150, 1
554, 37, 37, 1
561, 15, 75, 1
563, 3, 3, 1
209, 1, 1, 1
205, 1, 1, 1
199, 1, 1, 2
211, 1, 1, 2
215, 1, 1, 2
201, 1, 1, 2
203, 1, 1, 2
207, 1, 1, 2
213, 1, 1, 2
2485, 1, 1, 2
217, 1, 1, 2
995, 11, 440, 1
365, 1, 1, 1
18640, 1, 1, 1
449, 1, 1, 2
15143, 1, 1, 2
12479, 1, 1, 4
2722, 1, 1, 3
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
18757, 1, 1, 4
18778, 1, 1, 4
