RareDropTable=true
532, 1, 1, 0
3753, 1, 1, 3
3751, 1, 1, 3
3755, 1, 1, 3
3749, 1, 1, 3
886, 11, 33, 2
884, 5, 20, 1
199, 1, 1, 2
201, 1, 1, 2
203, 1, 1, 2
205, 1, 1, 2
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
215, 1, 1, 2
2485, 1, 1, 2
217, 1, 1, 2
5323, 1, 1, 2
5105, 1, 1, 2
5302, 1, 1, 2
5104, 1, 1, 2
5100, 1, 1, 2
5280, 1, 1, 2
5299, 1, 1, 2
5295, 1, 1, 2
5296, 1, 1, 2
5294, 1, 1, 2
5292, 1, 1, 2
5311, 1, 1, 2
5293, 1, 1, 2
12176, 1, 1, 2
5321, 1, 1, 2
145, 1, 1, 1
163, 1, 1, 1
185, 1, 1, 2
3030, 1, 1, 2
143, 1, 1, 2
995, 420, 1196, 2
373, 1, 1, 1
3711, 1, 1, 1
7936, 2, 8, 1
555, 10, 36, 2
6155, 1, 1, 2
10976, 1, 1, 3
10977, 1, 1, 3
2801, 1, 1, 2
