RareDropTable=false
21359, 4, 6, 0
21358, 6, 10, 0
3050, 1, 1, 1
12175, 1, 1, 1
210, 1, 1, 1
14837, 1, 1, 1
212, 1, 1, 1
214, 1, 1, 1
208, 1, 1, 2
216, 1, 1, 2
3052, 1, 1, 3
2486, 1, 1, 3
218, 1, 1, 3
220, 1, 1, 4
19922, 1, 1, 1
19927, 1, 1, 1
19932, 1, 1, 1
5292, 1, 1, 1
5293, 1, 1, 1
5311, 1, 1, 2
5100, 1, 1, 2
5104, 1, 1, 2
5105, 1, 1, 2
5323, 1, 1, 2
5321, 1, 1, 2
5281, 1, 1, 2
5294, 1, 1, 2
5295, 1, 1, 2
5299, 1, 1, 2
5297, 1, 1, 2
5296, 1, 1, 2
21621, 3, 3, 2
5301, 1, 1, 3
5282, 1, 1, 3
5106, 1, 1, 3
12176, 1, 1, 3
5298, 1, 1, 3
5300, 1, 1, 3
5303, 1, 1, 3
5302, 1, 1, 3
5304, 1, 1, 4
21376, 1, 1, 1
21383, 1, 1, 2
21384, 1, 1, 2
21379, 1, 1, 2
21387, 1, 1, 2
21386, 1, 1, 2
21388, 1, 1, 2
21377, 1, 1, 2
21385, 1, 1, 2
21381, 1, 1, 2
21378, 1, 1, 2
21380, 1, 1, 2
21382, 1, 1, 2
21369, 1, 1, 3
19967, 1, 1, 1
8836, 13, 17, 1
1516, 13, 17, 1
1514, 2, 7, 2
10976, 1, 1, 3
19043, 1, 1, 3
2722, 1, 1, 4
18778, 1, 1, 4
10977, 1, 1, 4
