RareDropTable=true
532, 1, 1, 0
1389, 1, 1, 1
1243, 1, 1, 3
1285, 1, 1, 1
884, 15, 15, 1
886, 30, 30, 2
1287, 1, 1, 3
1165, 1, 1, 1
1179, 1, 1, 1
1141, 1, 1, 1
1193, 1, 1, 2
12997, 1, 1, 3
556, 18, 18, 2
562, 7, 7, 2
557, 27, 27, 3
564, 3, 3, 3
560, 1, 3, 3
561, 6, 6, 1
563, 3, 6, 2
565, 1, 1, 3
5323, 1, 1, 1
5311, 1, 1, 1
5293, 1, 1, 1
5294, 1, 1, 1
5104, 1, 1, 1
5292, 1, 1, 1
5281, 1, 1, 2
12176, 1, 1, 2
5100, 1, 1, 2
5296, 1, 1, 2
5105, 1, 1, 2
5282, 1, 1, 2
4205, 1, 1, 2
5298, 1, 1, 3
5280, 1, 1, 3
5297, 1, 1, 3
5299, 1, 1, 3
5106, 1, 1, 3
5295, 1, 1, 3
5300, 1, 1, 1
5301, 1, 1, 3
5302, 1, 1, 3
5321, 1, 1, 3
5303, 1, 1, 4
5304, 1, 1, 4
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
211, 1, 1, 3
215, 1, 1, 3
217, 1, 1, 3
209, 1, 1, 3
213, 1, 1, 3
2485, 1, 1, 3
207, 1, 1, 3
995, 2, 2, 1
2353, 1, 1, 1
7869, 1, 1, 1
15173, 1, 1, 1
453, 1, 1, 2
1969, 1, 1, 2
1442, 1, 1, 3
10977, 1, 1, 3
10976, 1, 1, 3
18778, 1, 1, 4
18757, 1, 1, 4
30140, 1, 1, 3
