RareDropTable=false
532, 1, 1, 0
5100, 1, 1, 2
5311, 1, 1, 1
5323, 1, 1, 2
5321, 1, 1, 3
5105, 1, 1, 2
5104, 1, 1, 2
5281, 1, 1, 2
5106, 1, 1, 3
5291, 1, 1, 2
5292, 1, 1, 1
5293, 1, 1, 2
5294, 1, 1, 2
5295, 1, 1, 3
12176, 1, 1, 2
5296, 1, 1, 2
5297, 1, 1, 2
5298, 1, 1, 3
5299, 1, 1, 2
5300, 1, 1, 4
5301, 1, 1, 3
5302, 1, 1, 4
5303, 1, 1, 4
5304, 1, 1, 4
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 2
207, 1, 1, 3
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 3
215, 1, 1, 3
2485, 1, 1, 4
217, 1, 1, 4
555, 15, 15, 2
4695, 1, 1, 4
1452, 1, 3, 4
995, 24, 44, 1
405, 1, 1, 3
313, 50, 50, 3
571, 1, 1, 2
401, 5, 5, 2
403, 5, 5, 2
377, 1, 1, 2
363, 2, 2, 2
411, 2, 2, 1
823, 2, 2, 2
46, 1, 3, 1
4160, 1, 4, 2
413, 1, 1, 3
2801, 1, 1, 3
15176, 1, 1, 2
