RareDropTable=true
526, 1, 1, 0
199, 1, 1, 1
201, 1, 1, 1
203, 1, 1, 1
205, 1, 1, 1
207, 1, 1, 2
209, 1, 1, 2
211, 1, 1, 2
213, 1, 1, 2
215, 1, 1, 3
217, 1, 1, 3
2485, 1, 1, 3
1381, 1, 1, 1
19830, 1, 1, 1
1203, 1, 1, 1
1137, 1, 1, 1
882, 1, 11, 1
1420, 1, 1, 1
1349, 1, 1, 2
884, 1, 15, 2
1279, 1, 1, 2
1323, 1, 1, 3
886, 1, 1, 3
556, 12, 15, 1
555, 2, 9, 1
557, 1, 3, 1
554, 2, 2, 1
558, 1, 25, 1
4698, 3, 3, 2
562, 3, 8, 2
561, 1, 3, 2
564, 2, 2, 2
563, 2, 2, 2
560, 1, 50, 3
995, 1, 65, 1
1925, 1, 1, 2
2, 3, 3, 2
1947, 1, 1, 2
438, 1, 1, 2
440, 1, 1, 2
2349, 1, 1, 2
1442, 1, 1, 3
4440, 1, 1, 3
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
2801, 1, 1, 3
18778, 1, 1, 4
121, 1, 1, 2
3036, 1, 1, 2
175, 1, 1, 2
155, 1, 1, 3
