RareDropTable=true
6729, 1, 1, 0
6155, 1, 1, 0
1397, 1, 1, 1
1399, 1, 1, 1
1395, 1, 1, 1
6562, 1, 1, 3
1392, 1, 10, 3
6739, 1, 1, 3
1439, 1, 80, 2
1441, 1, 80, 2
1445, 1, 80, 2
556, 129, 155, 2
4698, 32, 45, 2
560, 22, 85, 2
565, 22, 85, 2
557, 22, 85, 2
561, 22, 85, 2
3758, 1, 1, 2
3748, 1, 1, 2
6139, 1, 1, 3
6141, 1, 1, 3
3755, 1, 1, 3
5281, 1, 1, 2
5280, 1, 1, 2
5106, 1, 1, 2
5297, 1, 1, 2
5296, 1, 1, 2
5298, 1, 1, 2
5299, 1, 1, 3
5301, 1, 1, 3
5302, 1, 1, 3
5303, 1, 1, 3
995, 972, 3000, 1
7937, 150, 150, 2
207, 1, 1, 2
18757, 1, 1, 3
2722, 1, 1, 3
19043, 1, 1, 4
33850, 1, 1, 4
