RareDropTable=true
3125, 1, 1, 0
1237, 1, 1, 1
1239, 1, 1, 1
827, 3, 5, 2
30318, 1, 1, 1
30312, 1, 1, 1
30315, 1, 1, 1
30306, 1, 1, 1
30309, 1, 1, 1
30321, 1, 1, 1
561, 2, 10, 1
5100, 1, 1, 1
5292, 1, 1, 1
5293, 1, 1, 1
5294, 1, 1, 2
5323, 1, 1, 2
5321, 1, 1, 2
5311, 1, 1, 2
5296, 1, 1, 2
5298, 1, 1, 2
5280, 1, 1, 2
5104, 1, 1, 2
5105, 1, 1, 2
5281, 1, 1, 2
5282, 1, 1, 2
5106, 1, 1, 2
12176, 1, 1, 2
5299, 1, 1, 2
5301, 1, 1, 2
5295, 1, 1, 3
5302, 1, 1, 3
5303, 1, 1, 3
1525, 1, 1, 1
203, 1, 1, 1
201, 1, 1, 1
199, 1, 1, 1
205, 1, 1, 2
207, 1, 1, 2
213, 1, 1, 2
209, 1, 1, 2
215, 1, 1, 1
217, 1, 1, 1
2485, 1, 1, 3
946, 1, 1, 1
2114, 2, 2, 1
6306, 22, 22, 1
995, 22, 22, 1
7845, 1, 1, 1
532, 1, 6, 1
526, 1, 2, 1
28364, 1, 1, 1
1963, 1, 1, 2
2801, 1, 1, 3
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
18778, 1, 1, 4
20122, 1, 1, 1
