RareDropTable=false
28785, 1, 1, 1
28779, 1, 1, 1
28782, 1, 1, 1
28773, 1, 1, 1
28776, 1, 1, 1
28788, 1, 1, 1
28767, 1, 1, 1
28761, 1, 1, 1
28764, 1, 1, 1
28755, 1, 1, 1
28758, 1, 1, 1
28770, 1, 1, 1
30300, 1, 1, 1
30294, 1, 1, 1
30297, 1, 1, 1
30288, 1, 1, 1
30291, 1, 1, 1
30303, 1, 1, 1
30318, 1, 1, 1
30312, 1, 1, 1
30315, 1, 1, 1
30306, 1, 1, 1
30309, 1, 1, 1
30321, 1, 1, 1
995, 3504, 6948, 1
445, 6, 6, 1
1778, 8, 8, 1
1518, 25, 25, 1
2360, 2, 2, 1
43, 25, 25, 2
44, 10, 10, 2
1516, 5, 5, 2
2362, 2, 2, 2
9192, 12, 12, 3
-1, 1, 1, 1
-1, 1, 1, 1
20121, 1, 1, 1
20122, 1, 1, 1
20124, 1, 1, 1
20123, 1, 1, 1
2722, 1, 1, 4
