RareDropTable=false
13973, 1, 1, 4
13976, 1, 1, 4
13982, 1, 1, 4
13985, 1, 1, 4
13979, 1, 1, 4
13988, 1, 1, 4
13902, 1, 1, 4
13899, 1, 1, 4
13905, 1, 1, 4
13867, 1, 1, 4
13879, 15, 50, 4
13883, 15, 50, 4
13926, 1, 1, 4
13923, 1, 1, 4
13929, 1, 1, 4
13941, 1, 1, 4
13953, 15, 50, 4
13957, 15, 50, 4
13958, 1, 1, 4
13961, 1, 1, 4
13970, 1, 1, 4
13967, 1, 1, 4
13964, 1, 1, 4
13896, 1, 1, 4
13884, 1, 1, 4
13890, 1, 1, 4
13887, 1, 1, 4
13893, 1, 1, 4
13864, 1, 1, 4
13858, 1, 1, 4
13861, 1, 1, 4
13876, 1, 1, 4
13870, 1, 1, 4
13873, 1, 1, 4
13920, 1, 1, 4
13908, 1, 1, 4
13914, 1, 1, 4
13911, 1, 1, 4
13917, 1, 1, 4
13938, 1, 1, 4
13932, 1, 1, 4
13935, 1, 1, 4
13950, 1, 1, 4
13944, 1, 1, 4
13947, 1, 1, 4
13845, 1, 1, 4
13847, 1, 1, 4
13846, 1, 1, 4
13849, 1, 1, 4
13857, 1, 1, 4
13851, 1, 1, 4
13856, 1, 1, 4
13853, 1, 1, 4
13852, 1, 1, 4
13848, 1, 1, 4
13855, 1, 1, 4
13854, 1, 1, 4
13850, 1, 1, 4
14892, 1, 1, 3
14891, 1, 1, 3
14890, 1, 1, 3
14889, 1, 1, 3
14888, 1, 1, 4
14887, 1, 1, 4
14886, 1, 1, 4
14885, 1, 1, 4
14884, 1, 1, 4
14883, 1, 1, 4
14882, 1, 1, 4
14881, 1, 1, 4
14880, 1, 1, 4
14879, 1, 1, 4
14878, 1, 1, 4
14877, 1, 1, 4
14876, 1, 1, 4
995, 1, 181, 1
