RareDropTable=false
532, 1, 1, 0
5294, 1, 1, 1
5298, 1, 1, 2
5295, 1, 1, 2
12176, 1, 1, 2
5293, 1, 1, 2
5296, 1, 1, 2
5301, 1, 1, 3
5303, 1, 1, 3
5291, 1, 1, 3
5297, 1, 1, 3
5299, 1, 1, 3
5302, 1, 1, 3
5300, 1, 1, 3
5292, 1, 1, 3
5304, 1, 1, 3
5324, 1, 3, 1
5104, 1, 1, 1
5100, 1, 1, 1
5318, 1, 4, 1
5321, 1, 1, 1
5319, 1, 3, 1
5281, 1, 1, 2
12176, 1, 1, 2
5320, 1, 1, 2
5322, 1, 1, 2
5323, 1, 1, 2
12148, 2, 2, 2
5280, 1, 1, 3
5105, 1, 1, 3
5311, 1, 1, 3
5282, 1, 1, 3
5106, 1, 1, 4
345, 1, 1, 1
327, 1, 1, 1
371, 1, 1, 1
372, 2, 5, 1
359, 1, 1, 1
360, 1, 3, 1
383, 1, 1, 3
349, 1, 1, 3
331, 1, 1, 3
313, 5, 15, 1
1511, 1, 1, 1
1383, 1, 1, 1
7851, 1, 1, 1
407, 1, 1, 2
402, 4, 8, 2
555, 5, 18, 2
6660, 4, 6, 2
12502, 1, 1, 2
6665, 1, 1, 2
6666, 1, 1, 3
10977, 1, 1, 3
6667, 1, 1, 3
401, 1, 1, 3
10976, 1, 1, 3
