RareDropTable=true
526, 1, 1, 0
556, 1, 6, 1
558, 1, 9, 1
555, 1, 10, 1
557, 4, 9, 1
562, 1, 10, 1
560, 1, 10, 1
565, 4, 5, 2
1438, 1, 1, 2
1448, 1, 1, 2
1444, 1, 1, 2
1440, 1, 1, 2
1442, 1, 1, 2
1454, 1, 1, 2
1462, 1, 1, 2
5291, 1, 1, 1
5292, 1, 1, 1
5293, 1, 1, 1
5294, 1, 1, 1
5296, 1, 1, 2
5295, 1, 1, 2
5297, 1, 1, 2
5298, 1, 1, 2
199, 1, 1, 2
201, 1, 1, 2
203, 1, 1, 2
205, 1, 1, 2
207, 1, 1, 3
209, 1, 1, 3
211, 1, 1, 3
213, 1, 1, 3
215, 1, 1, 3
2485, 1, 1, 3
217, 1, 1, 3
5299, 1, 1, 3
5300, 1, 1, 3
5301, 1, 1, 3
5302, 1, 1, 3
5303, 1, 1, 3
5304, 1, 1, 4
7937, 9, 9, 1
15131, 1, 1, 1
886, 1, 10, 1
6167, 1, 1, 2
6165, 1, 1, 2
6153, 1, 1, 2
6147, 1, 1, 2
6163, 1, 1, 2
353, 1, 2, 2
995, 5, 489, 3
359, 1, 1, 3
30139, 1, 1, 3
30140, 1, 1, 3
30141, 1, 1, 3
18778, 1, 1, 3
2801, 1, 1, 3
